cloneid	metarow	metacol	row	col	Array1.CY5	Array1.CY3	Array2.CY5	Array2.CY3	Array3.CY5	Array3.CY3	Array4.CY5	Array4.CY3	Array5.CY5	Array5.CY3	Array6.CY5	Array6.CY3	Array7.CY5	Array7.CY3	Array8.CY5	Array8.CY3	Array9.CY5	Array9.CY3	Array10.CY5	Array10.CY3	Array11.CY5	Array11.CY3	Array12.CY5	Array12.CY3	Array13.CY5	Array13.CY3	Array14.CY5	Array14.CY3	Array15.CY5	Array15.CY3	Array16.CY5	Array16.CY3	Array17.CY5	Array17.CY3	Array18.CY5	Array18.CY3	Array19.CY5	Array19.CY3	Array20.CY5	Array20.CY3	Array21.CY5	Array21.CY3	Array22.CY5	Array22.CY3	Array23.CY5	Array23.CY3	Array24.CY5	Array24.CY3	Array25.CY5	Array25.CY3	Array26.CY5	Array26.CY3	Array27.CY5	Array27.CY3	Array28.CY5	Array28.CY3
BG076591	1	1	13	24	127.033513534368	101.973090719052	163.866588079226	156.639619466477	251.280425694873	228.223109067943	369.582751145041	355.162678976019	163.706062972142	138.669268491681	85.1905552831422	84.2346898215372	518.471769610692	485.725578056251	140.771546725518	131.027898954359	105.960298152166	98.829468986219	105.700638071067	102.175352931538	89.7595801339285	93.2490992884693	81.035861488452	77.9037809192617	113.433934073334	104.413199601655	87.6693369163505	84.2141649485096	277.396941332115	226.754482936751	105.304776504291	99.2357644819103	120.903496744121	106.663581676988	105.239172909002	98.2523875300762	184.614793459987	182.840168804327	176.059601768399	164.603348575798	116.071091572046	112.482788118660	116.883294465196	99.7234040444571	91.9916459888574	80.3007699296386	68.8906557848482	62.7080690520897	88.061041215249	78.0481346251655	110.206230824763	105.166467569597	82.9289742589571	72.7128250877732	109.474167763154	101.284168005632
BG076482	1	1	13	25	67.9451724969134	62.1677721134918	77.0663156025453	79.2045130518527	61.5640443048237	60.0350422350406	66.3896209800642	65.4620396357594	81.8600803409243	78.4998007971347	67.1224642835842	65.5518245189947	84.9672210746901	84.4560985899723	55.6408349373175	53.3780631319761	62.1081310510388	63.7597675696565	74.5801481547176	75.9049175962506	79.8028654220625	82.5534266865895	63.6101767356471	65.021042422009	73.1374765380227	72.5209598562312	57.8320262934353	60.2780193505983	107.807356652054	103.981772191856	57.9685566738915	56.6341511393647	110.648730234105	108.18018403532	93.4857429837168	97.6619504600852	109.995612088683	117.477413458836	109.107433063631	90.6262728611104	137.582954588004	117.194750238384	123.534488121261	124.272988324771	120.522169445226	101.309162091951	57.793682343271	56.8401227748119	69.6790822871701	60.5059633624981	87.014071678694	88.0892004261516	58.011537966916	52.7481274801768	88.0646171771822	84.1427605946598
BG076482	1	1	13	26	70.0313262537283	66.398856750945	71.1690421605867	75.9599937821537	62.7241044409652	60.1523135902416	62.8684280786193	62.8296288092392	77.4757976234934	75.391285784308	70.8991678363102	64.6269926690646	91.4909081445554	89.3531408288517	56.8479975738896	53.4055750346155	61.7224112842501	67.3985334247873	71.9577584115278	74.2241019996025	78.6533900661136	80.1872620455207	65.1289777236014	62.8752383828076	73.1486152029403	72.5099167671844	57.492357693697	63.5562733305787	111.939571678327	110.550717806579	80.4858864526343	66.9682628540347	132.204979136147	127.620004255852	104.737656710545	110.390096199622	98.7426378667156	102.539290206799	138.566398029112	142.530947480143	119.955127764389	106.464810950677	131.925984890429	120.340204495617	113.270688867150	100.997002087781	60.2949858950909	56.1240698503176	70.6893715116433	65.9505085461416	94.284270286311	80.4375955498179	61.5858070977701	53.7786245902739	87.150837103447	82.1678854501418
BG064062	1	1	14	1	70.8444201055874	73.400276157951	111.075125413157	115.669462016904	116.337225338412	108.666851587923	98.4474741929779	89.123667945011	85.0630696362952	88.4167480924166	75.1276936824592	66.8461888531597	128.013799233087	115.768769373181	72.0339015314956	72.8962320290827	68.7606132893544	68.0622201594668	102.484169130962	100.366720901604	136.088459813167	125.653564038245	70.1044795725338	67.798805853516	75.173253808735	80.374331213237	98.1176216468978	98.5755650988694	237.804086220177	254.226077276172	135.406989356219	116.31600462341	104.486295903791	107.420785691693	53.0126492214887	50.6294259844694	218.718452564679	203.471629751219	220.612879259664	216.945629650511	72.8338752909763	65.2443657709472	61.9359153223425	66.0198525963329	67.4906165461742	75.5660603057434	99.7768287892358	88.4874785773157	86.0676908458584	76.0447960863929	94.3161200556535	96.1871628587653	108.574679123794	109.307253733335	104.105092374074	106.968830688759
BG064062	1	1	14	2	80.6214100513892	72.9334800303296	90.24657698812	85.1445036082811	131.843411398484	119.133749903718	72.2885678862742	74.2717715537901	128.357906842344	134.039268972593	67.7258230208591	69.4565202781102	137.154392433030	135.613593338486	71.9148224470184	77.1190112314591	66.0083492823284	67.7490052186055	79.5614910335354	78.1282492227294	144.400652463392	134.119892601662	68.9625304880296	66.122863643925	83.0854481807653	81.662916293575	82.7679212676006	77.6387748004909	306.825517707617	293.313283303118	134.751279753908	130.907847645049	121.276236095192	113.814548046872	49.7079367087059	48.6642608840438	218.875435868997	205.943621864353	223.984047877277	213.908090571929	67.9681170441146	64.7362350371453	66.4187021294955	73.7141775287079	67.0492625251372	59.8366014614386	108.625484273414	94.2228250438742	88.0074627972579	83.4815567507636	92.1377066158908	96.8875862866374	121.149255390473	102.873104418437	112.403654470093	107.327471307526
BG063876	1	1	14	3	60.3227821021405	67.0061933343186	65.9284608026072	67.0120301037771	57.0340750768309	55.7912089520784	52.7025151189961	55.7848139384207	72.4799860024471	72.3510073501249	60.0393089051221	62.4590800324831	58.24094761173	58.4468512204362	55.8626797773117	57.9993658183921	56.3989896044165	65.7458586759794	62.5073998257253	63.9764253696279	67.5037037115126	69.3295292359171	57.6382184316488	60.8970938989447	67.8915165662677	66.458966130119	58.8033104054849	60.7108677280694	197.35315511662	190.455531241895	111.62676593963	101.427286768508	79.172874043088	83.665018859806	51.864149052823	50.5744343231874	165.136708486612	157.360530182220	162.202980534539	147.037988583209	65.2740226766637	66.9178920017997	80.9041155806536	74.755158703524	64.6389023212963	65.2548209905217	89.6735804674135	82.6999430751503	78.4862087544214	71.3501147382728	95.0072448588036	104.434140940996	102.711561784277	95.4517663804115	82.1539631275731	70.1974655932872
BG063876	1	1	14	4	65.1446439118358	69.2612581643145	63.2968455247094	68.2498466422562	56.7955240012066	58.2968474756859	53.9806950822149	54.9640940243754	66.4245330523179	75.9357991425729	65.0794267511259	63.8911589664251	57.2862614253832	56.5580633014459	54.7556508472343	54.6427620474741	59.0997648550948	66.8699784117553	62.6444299584499	62.4636540326949	70.3569355326648	68.8062941250825	61.6353397193864	60.6470251809819	67.7619672617229	68.666837579085	59.6889083486446	64.1157646517236	243.948171223188	237.886595783932	123.001113755831	102.893377251228	93.8822199333686	88.2169169612523	55.0266699309094	54.3372877870711	174.246497943274	160.117995651671	166.915676396100	165.293042545191	71.044074314705	70.1254826395677	91.9904514086709	87.2916686138047	78.5523624313084	68.6166505140236	127.892036034265	124.980417042681	80.5333097530635	75.9933997344148	115.298592527396	108.622314682846	110.077132480681	102.228317057360	124.354616827541	98.950889914003
BG063859	1	1	14	5	72.2385724952781	72.6343256622765	98.2540182162518	90.0726520977659	103.381716386566	87.1527414606825	81.7590616056023	77.8506978309528	85.5068962146423	105.605517212701	67.6735559017445	66.2001566240221	147.212205974764	147.460598503098	61.932233156492	55.7060487594957	60.9383668604409	62.0791168995997	81.1935401055308	77.2228922627417	84.1915187271965	86.113187047878	71.0546663149336	70.368355230023	89.5945105947316	82.8622194676797	89.0476577588307	82.910659143843	233.917389828023	241.315962192895	87.379339232429	86.5879745310782	135.254474638216	107.338408129072	47.3488495535812	49.4204193356799	171.992246362988	165.216750178541	183.484315931788	172.412556568381	65.0714005331471	68.601566332141	106.268704282027	101.967931887476	69.8971780892852	69.1873424964682	80.5077398246787	102.536725263644	74.3879049336	57.6706657329485	90.0487830959556	97.4804955514636	91.7099287156077	91.1569784981989	98.2591547857423	85.142193806189
BG063859	1	1	14	6	78.9384128669491	78.4789024127162	111.544713160468	99.0544480947738	136.802414325367	120.758102709425	74.8330597051467	75.8087404464345	89.9557017806393	91.7006908591024	70.2718457882042	68.5053871291379	147.836933516121	157.064946138564	63.0953051702672	56.581071925496	59.3383297331693	64.0395511145615	75.8868022859725	76.1265440890487	125.279120848326	117.673239564380	74.7324244856375	71.6288817985395	144.646411613951	125.844808708993	90.0265423696848	83.9752344253724	193.728489633795	226.998104838003	87.310203818779	88.4432708006017	143.052439214076	118.026648778308	49.422148015703	53.0936048988861	189.508557384956	193.848766023673	177.684542556081	164.364325561872	75.0276689968355	78.2511315958334	87.4125378831826	86.040288751838	71.645774679812	79.5022459517769	68.4126891767462	79.7220525260955	73.2867360612047	56.7633411389179	82.0098601011328	84.9775867365946	87.743993858048	82.0568985228566	97.754798518262	95.596330222646
AW539204	1	1	14	7	183.137845159639	158.339746624860	341.364545532216	316.661473532548	305.667028261635	295.236291965242	232.953099847011	252.359809930017	260.955954365941	271.118550147304	104.366927117366	75.7423852396307	323.688568441209	273.114371711452	223.943190434424	233.416340539752	195.134205012188	171.927827814219	211.988769578354	202.991885304070	216.723232598407	259.519938520950	76.8817979803605	75.1153088469033	261.18222406401	231.562466460878	279.239228671185	304.051119192772	681.972045016967	724.965199985139	391.829376602279	341.88350338003	398.915284854879	346.810476440705	220.366206050674	217.478899595792	641.897182868272	648.547791002586	664.23230489754	600.667864327292	227.250407363254	254.006145334346	285.867043019948	238.282102338208	254.258611654227	204.146477723195	163.989418769641	160.449376535451	168.516868090369	131.452715986394	172.226836537289	162.378875222185	237.519911994167	211.144402921603	223.694080913362	227.131624549683
AW539204	1	1	14	8	111.907933700335	97.026186088605	290.844777090818	271.519402170118	310.797559979759	291.482339841728	211.227804949739	222.783170100155	239.864165235086	234.607782887648	162.079959887274	111.537539943699	319.234400873941	272.570875074206	202.197729969509	223.602905961496	135.454867626719	103.643377650245	128.427417024182	120.036674077913	229.770427898435	260.438214557582	89.5798714864826	97.2316643847197	299.571669910034	259.009805644513	264.887669194889	259.921498834830	580.154684355326	608.610099205448	350.97069420117	326.027220763945	365.859456079767	318.608684463211	205.752267779392	209.786266104637	625.422856860254	616.630805493845	608.900436112515	572.586221527317	252.567284887864	285.072550199709	265.764023811016	227.521389588073	272.511238361466	197.628546711766	170.551319302353	176.779635146358	180.681397440638	147.840344265525	181.159899115124	171.461786806696	275.773685391662	232.980894854962	203.239604684765	197.737050622262
BG063822	1	1	14	9	79.3301164632656	75.8602188966492	100.430030809464	93.5377588185984	83.4175981254963	77.106032114752	121.163633559731	116.173472076181	86.1386068412643	86.5117311884612	67.6653477954625	62.8977776463214	146.257316093505	127.186799928063	94.0227170697385	87.1066084372494	63.3159777526598	66.0496789031157	81.4712923462814	78.3588895689266	86.9189029533014	87.6679265509595	72.3918841983369	69.0408884275847	91.9169547750072	86.8827739076866	134.184514496260	129.135616468494	238.692303160149	212.076381725791	108.451340437366	107.716510952178	108.871921018656	106.455364170656	64.6404547501708	61.2619452524742	179.179468713946	173.613641246269	194.187441429289	185.485733448504	61.5335099203199	65.8177959496277	109.818172936926	103.735107727051	92.6851513956578	86.0979334859657	100.322678722015	105.439768303144	79.4403211087537	72.3939671911307	104.203102028931	101.052653855511	90.6819974407208	90.1501977318489	105.123950203724	98.6264307981907
BG063822	1	1	14	10	75.793026669786	75.3631336677709	153.520349845821	148.410292335066	85.3310050783542	80.8615812466308	103.455864755588	99.752682212659	91.5192429163227	92.9859090703015	67.7722652579363	65.2774403092855	140.713247442454	134.315711871616	97.584577336757	86.32511642623	62.1583352544834	63.7082699172573	74.8623257531991	75.7123151461506	84.3402200995781	86.6490506115783	72.1259187918368	71.4167678732293	126.047109731825	115.591702427757	84.491299833154	78.4696177368834	227.065322745131	198.841458722777	130.505856332387	407.744154135667	106.730173499998	107.176814436643	68.4238099126594	72.430927279936	164.579532444639	173.059186503527	167.879245783004	164.344317079326	109.159045743835	117.901360462625	109.546830388705	108.866682474362	90.4068434131221	89.7940874111054	114.373861805125	119.607747645250	81.4573439391286	78.8633619677132	97.05854589431	94.0669357435247	96.2830417791625	91.397195574522	106.402412423537	95.7215139019443
BG063488	1	1	14	11	286.774231967874	285.911322775978	606.068899707176	581.158347128812	269.518822288447	252.616865204069	286.348566922625	270.886635940315	294.738056699924	304.690887242398	193.950048903173	208.548542414615	365.23372465382	346.901152460908	170.810516854745	168.959151528955	215.105729085237	206.689055605685	246.374888943685	249.376063702838	415.498573174408	362.239511077268	195.607898025841	243.732489746921	487.970624585138	455.240518194845	476.435442868596	455.862390699389	371.235728770865	377.302045963505	131.821792265993	141.827839529559	160.680099433764	175.864964607198	82.0309445523273	82.5054500705244	312.002295699132	290.683758581884	262.732357583257	271.051501440713	158.392183989548	148.984624150124	129.619267167290	139.145980332710	119.518651341663	122.591744765551	107.451319125169	146.578005074586	73.732591004731	82.3516428387875	114.398756673895	112.763463302077	108.933034997404	103.880333456878	111.440194155641	122.926921509734
BG063488	1	1	14	12	284.146166816434	296.150396617397	587.523207930105	564.641524832268	260.777610444961	245.266454780631	280.976956298446	276.033312559693	306.887646878876	299.080138720037	195.316364758121	206.772228481797	339.818964028104	333.206830654206	191.678405027291	182.962707744812	212.503958367740	198.236307330805	254.961603329428	252.885137048235	433.607725462069	410.500066183832	200.356542491754	230.099798222947	468.766086296626	470.170531621042	417.592772175111	432.452408262164	359.863615677293	364.649256783089	120.934932738684	132.434852670794	150.84959619825	176.334578748502	86.5006378904846	79.9531676142795	292.441525842902	279.248987518515	215.372054254065	230.726312994073	139.580173014872	132.146275517475	122.770700784634	141.238910335929	117.473160667252	121.551168955486	97.8559962066253	197.627133233259	81.2726766727641	86.2282416047029	113.618096504236	108.917508572577	101.088540066185	105.105880380145	102.882554308924	106.898590085316
BG063468	1	1	14	13	106.52009001016	96.995787358183	176.258627686961	165.098301183203	120.096790195423	117.496895437741	163.435272722711	151.619657049445	109.027630422134	105.661289302508	74.2272308137921	69.0312698429256	141.448245728981	131.836205559807	56.8171637394656	63.1499315321816	64.7454473803415	65.5181201402585	80.4365129848087	78.6707400057871	146.609116882225	142.003447280325	102.348750900174	99.073021515329	173.407680582355	167.380129314488	94.4384082499691	92.1235349178266	217.990042124280	214.514385814652	99.5191647091124	82.275610169488	85.8157414035012	81.0573897776313	48.3061161243483	51.3392547149941	339.817319056892	325.557273852421	288.134902566711	229.39254984806	71.450183852265	76.3329036532229	89.1890891655692	81.6243339640517	70.143499059492	63.6409654473306	70.4383924439487	92.2224340251545	73.0875737913451	60.4753964417876	79.2101862440886	79.9897121877157	119.864359532186	106.370234236111	193.671793960516	164.298576211295
BG063468	1	1	14	14	110.232566540179	117.070666183720	202.534146227038	188.570671718670	122.348434635797	114.999428001536	172.028159816148	166.042582973201	154.635994103213	151.032106951837	71.8044646401088	70.6641296670255	115.41734229898	113.501140635048	61.6522390911839	61.636042032144	64.9783582026103	63.3441674097986	112.561278033998	108.660813146647	146.008572111822	133.142867701711	99.2278211329555	106.462077665147	197.526147011699	166.357722747732	87.0287183873145	85.1672888828889	262.965787850361	231.018645035945	92.4925894097768	76.24394608261	87.155613379121	74.0055602837988	51.6071056185218	53.3259900359982	269.833849456822	260.400984314771	375.807359234045	265.779787292019	68.2994020751978	70.9376634756721	89.4751260208214	78.2340334270227	71.016527228798	68.3080430611772	77.2722031270144	104.306589871025	79.5872170071907	64.2314204746992	86.269329814627	93.0805886316101	129.856700941988	119.885996541332	188.156014279405	156.970799541606
BG077770	1	1	14	15	164.718345183623	188.795000127842	390.242074675012	355.487039975198	265.422925889393	230.763788752461	196.197206493154	247.220645323981	251.831286622282	323.843796749217	159.885251280766	160.558899550531	275.510590323166	234.764115325412	237.1321519298	261.765431194568	203.671377973733	238.992834851235	166.018809539741	156.849697164987	268.391834923518	220.066307221422	107.563184130868	132.759178852739	340.305170964260	386.594184352894	342.390773802641	312.642770163261	259.347730851544	323.210847940608	232.262472765058	154.842061103771	100.702549487076	94.1684202465703	78.901217030423	81.3295439730128	434.807620910026	430.328244036731	392.885784710533	430.063918256776	133.557110370868	114.048589084498	126.686552311964	115.750249196853	79.9558830645614	85.5471759905016	155.174180463915	233.080013001330	119.481564398110	110.385230277489	205.910371665477	211.664908607940	187.102151371760	167.101231978239	159.594893668279	195.244341994843
BG077770	1	1	14	16	151.687321325142	185.005574327778	377.339643889781	331.165839644722	299.208837345858	238.241626257857	184.679030496021	230.150655901974	236.878558298161	295.404533456852	166.301714973671	146.649119065676	318.160652452008	303.023014495932	253.656101770524	282.587327880829	213.993352297164	260.825859312172	165.223322826375	176.367352390206	337.171875537809	287.319337787225	109.611832537588	134.930688207664	293.290853465320	343.590667112011	342.812006103118	317.173838909520	283.328851022822	367.685816760005	241.475130574785	173.897825006021	125.577709732426	113.706485254628	83.004115810972	86.1884971619002	392.571241663981	369.29348004582	323.502416886939	381.113072311572	127.036163465026	113.479497544562	129.398234081763	110.588835323347	80.9135501222759	88.4153518068228	181.520779313770	153.089911276576	143.601595523842	125.931748418475	196.237935709194	202.183129661514	162.744774041448	138.916903065915	158.785933431056	193.997033203038
AW544560	1	1	14	17	108.311220910792	115.666686190513	220.250130108501	210.515199138175	138.125563786835	131.40217858593	164.854466150393	156.519872360999	161.698816434105	149.110553383831	90.0052556176927	88.40594857925	164.294870715206	177.120563005542	102.176472641377	96.4997102083082	77.8558372952851	69.4617152402971	130.317819348534	126.843743109226	164.40126122001	155.375936963256	89.0977643743384	85.1873226370879	232.716650568256	208.120045908768	92.3977161160252	86.9069100140594	255.311822878689	240.756574869650	138.314015621685	119.380526447612	76.9280466189232	84.9365125877605	58.1446552455088	57.3053531047873	240.752700847938	227.220711573872	230.115990562663	223.300431553484	82.1722294652302	75.1348726957984	74.581896258881	68.019187691221	71.3324763971606	61.8231725959754	102.333028352374	102.195744310321	96.2364670015893	94.9224372487525	198.040000188119	236.341142978892	108.032923733882	102.764968458575	122.697867197291	116.041136861051
AW544560	1	1	14	18	121.069297161320	111.704621378778	220.862094023420	201.148142674447	157.124720993185	147.907979426153	166.093605495072	156.453946089882	181.708290677196	175.63315290162	73.256573317918	72.8944824763443	170.711849488916	159.801443670559	104.523154623986	97.3851204225335	115.644246353554	104.371815983815	129.037839209056	128.210454401650	105.420685757417	94.0612359780854	90.251522713859	85.3725207986638	217.374521961160	182.252269689080	92.2332490564301	87.8533509650346	265.717470662322	254.164695425036	130.343078328307	114.160262215999	88.5111233781135	85.8649140349663	61.1540976957392	63.7733225891701	217.291097226623	216.870366993694	194.17639065405	203.938284497998	69.784155113581	67.0639343900176	75.5603488711549	72.1542459960941	77.7712638495982	62.9924185040142	86.3005476864391	90.3470511951942	88.0038819860908	76.3034521711363	190.629369983050	220.055283211238	100.801540576479	94.1652274927123	118.833875082825	111.904118171116
BG077733	1	1	14	19	286.942073525383	283.813380866211	639.469522975182	690.02506631911	598.732789433837	524.848489252025	559.095314870577	563.469218254719	203.820578799797	209.890484326515	93.8682480393517	87.4417086868291	917.908628853714	882.829700611896	233.217565279857	215.181047532934	127.165787485177	120.032284640861	315.871093643808	307.878758002668	426.686333364588	369.170483520982	164.565639068934	157.104485154220	773.49581775469	867.747419693051	505.571345007868	438.197303283777	1338.11792071957	1372.5427120895	582.616985599834	591.37307788113	213.189993747240	177.250345270903	193.049112848007	214.453199961584	873.139674199003	871.65435552816	853.38650014816	900.734895462428	79.7736556734798	87.823479328516	208.592740049224	198.933098008146	216.090721873658	214.715373236282	417.500698254347	379.292778819565	88.9981113936014	80.0016976597538	1051.43783407415	966.090402191446	87.7210522516577	86.1822767277297	124.998230522588	115.921640965802
BG077733	1	1	14	20	297.447359107979	272.095204484971	896.290344671116	942.132206399983	696.991342656218	639.950559931135	572.385872714817	550.123640380073	227.166005976699	211.607365253984	82.1917293003697	74.9953803438501	868.486006895784	920.20711174901	275.377831440913	235.516416338386	124.168367773012	103.730122502259	355.894448094929	346.327403138146	358.667628231873	306.177617816698	166.103018031022	171.833121025347	811.503976745558	848.779574392604	550.672395717618	461.860812304857	1327.51146804316	1342.22945932552	707.637882818015	721.349170803614	164.691673740888	163.505533633511	276.508216455567	296.718126686062	1171.55763542654	1196.11016788756	1087.66459661851	1196.76599205937	79.6732802845538	75.7970549026181	226.338525016781	225.326201079639	187.027120525780	211.733998195955	374.881742582713	394.945880746201	88.929624009064	82.7620726165427	1090.00626727652	978.144834583349	97.4721636274574	93.9037327106347	118.958353995597	113.619594976073
BG064131	1	1	14	21	501.698835265209	534.822848169779	1307.80341969032	1231.35478601312	741.04652184147	975.833471565366	699.751627561973	687.169534246512	900.300569643747	725.255566880708	443.366303301279	263.335303406363	567.761403626827	590.318394063101	435.227820364038	317.440644957943	770.447468010383	434.404698433625	551.105234775927	591.006906570991	524.641253133863	889.24002299332	207.668165993002	199.549121079041	1112.92825342491	792.117548716252	468.582827360071	674.6534049936	1013.45867767748	977.853386455858	702.260700980188	517.799158478411	675.14505229693	476.608691577111	270.094375047784	325.227061779644	1129.39645511603	1233.65891019806	1083.72081751326	833.496953645949	265.46463480252	453.077300068515	492.126719106178	266.858097521150	242.820639656843	148.731178910649	200.436615522544	270.908585531831	471.417776754086	220.967483910432	296.796150836946	424.048626119625	490.046094766581	527.699338412594	714.390428608592	562.15338828403
BG064131	1	1	14	22	526.970467461584	554.270149913653	1355.10831022236	1293.98365191360	584.550731947636	767.941900447765	666.589969953616	694.591909374541	899.854030371326	728.040301969487	483.985239610104	290.711345067769	550.462706290594	566.552459296604	426.622161988113	318.926235256834	833.859498048719	455.123436128117	555.005238387064	572.664865152754	572.42667991744	1002.61574125577	225.904868400407	224.143022496760	1118.00465881421	912.371868898904	402.35417025065	614.75689402178	881.020790299702	950.397549319085	686.757923369028	489.499994919405	635.87425442157	439.33214477149	263.091463616583	335.700743710610	1085.92452499361	1154.02495399704	1038.90208648421	766.290693181798	253.356400677905	433.381590937543	534.253027420295	288.032059908088	346.779117082047	180.316509616136	215.260589717939	286.815157762502	484.14973420816	218.050310763179	299.298626720237	451.134712777052	470.018935345057	507.717842952026	741.164031116058	603.311792298756
BG064110	1	1	14	23	92.4229472987788	82.5552551936506	211.253084557254	186.392544669937	158.728183233570	152.083892779632	198.246004800403	180.276016336281	115.141274200659	104.497714512275	78.6134555684023	77.3404496220083	174.043999840601	173.392935278658	150.283563556815	149.051562724833	132.355007182778	139.488489275699	90.4231372065735	85.6970930161077	110.611531866316	97.313542434339	102.996206384082	98.9453918525588	209.883624703254	215.795777607884	204.635835547722	232.955287974881	372.997335793661	410.791137888348	156.698925866027	156.663486136394	159.004969506893	190.572660049385	151.341655493497	140.609007682715	314.319507830592	290.093353191251	302.098074477245	304.718923347305	204.551399241545	182.692468194126	204.775046779813	237.333604676246	202.631124677855	195.354983411027	151.972578988175	156.186070921695	125.595815029626	137.345340654312	200.126047413615	165.510689028611	166.516895563469	141.318993008914	194.973945042983	237.857422384187
BG064110	1	1	14	24	89.9464133312392	83.9166312524717	208.063057287954	201.189007532783	182.919568194994	168.795500146195	186.25522790523	174.384366899631	112.102140692836	102.281722089655	105.888577797186	101.144053710056	172.838934067276	179.855309613863	140.032458486891	152.114732756720	92.4301336991496	86.4977651771325	84.8010921785228	90.4469482993587	99.1749679245243	92.5334304820147	73.8198672847888	76.8221375706613	121.186515090577	119.394472142265	164.404303426037	185.791973588707	358.801243497286	433.354127996984	158.643086462956	161.545016372234	185.622238661477	206.359972146751	171.460087365166	152.105369831384	371.403983795582	324.519943938829	282.074343367124	280.901123633476	225.724465640059	214.704240688206	193.657528498318	226.895387650171	175.825960277636	182.498647806796	162.376101875077	186.234302035806	119.122527210924	142.743781534217	215.091328969561	179.505144093763	185.018427712536	157.957238969769	189.985453494658	243.323892169986
BG077434	1	1	14	25	280.704005531377	254.916205647096	731.76933018009	748.64301823797	660.210556138696	575.142273126924	593.752001130349	559.492851169474	267.696684681735	232.539301239420	81.2362443665276	77.1822977402865	1002.91962267668	1038.38630380027	176.405431911836	185.255066387825	145.783425551203	145.448633271089	484.43760536002	488.411711605589	400.271506639987	391.496765071873	180.345554769810	177.59240054949	612.938066084879	698.569763720151	571.869395006104	476.304559010528	1870.07680487953	1883.29377211162	615.091435131902	696.950039481643	370.71215984061	370.29807724414	201.609997277164	197.053720234834	923.267188912759	965.944648211981	1004.90896391127	1142.93935196842	90.2028824996495	75.2747563252913	224.949158734709	226.211114930249	155.412812442397	156.068213545714	385.0327945019	427.038949273679	101.422729758317	117.015190069135	1297.19543272768	1229.56954654560	102.709988090890	99.6397739910525	194.954786502328	189.787594671640
BG077434	1	1	14	26	282.964693256625	273.956439963681	705.095306717696	742.847094583922	604.307454071542	526.602804343906	672.226972926161	625.788635301023	271.681355400565	290.590423047617	78.7415351186753	76.4018632724519	865.86959497969	811.38315061921	212.026959776674	203.93632982119	146.994393352955	144.733411354783	312.903437031887	324.163904884379	430.228466071471	398.495249664673	206.575742190114	192.394322676198	707.944234208909	807.91674310214	491.579357182872	392.384255322267	1800.56744915752	1841.20289498245	565.499645923238	621.057860127596	342.414505166169	327.249571234201	196.427901655705	203.586148723890	873.785188863313	879.93366081223	1506.84691973236	1791.56619338579	83.6328371739145	70.4029684865994	309.116816780910	301.801762102518	144.014250804892	162.428369895776	342.829550984805	384.392184458571	101.305550503327	125.323834053723	1274.67902611454	1231.51002553559	111.639227540181	114.878974734790	196.67779693611	176.847618500114
BG065099	1	1	15	1	72.2504674403531	71.8888082528732	80.8658269932428	81.6166759854135	107.623309269864	93.446299581647	76.8224253372776	78.7270119818158	88.1037641939769	79.7809272317167	61.3751211446863	66.4764471972572	105.178266676519	111.087588426749	56.0758201417634	51.3590348338939	56.7796416346732	62.1349465834878	64.9974006405337	67.8488671322318	78.0249507261991	76.0782281148794	66.1829168776527	68.8092972453697	99.13263344062	100.955655596446	71.2457880379866	73.646458892453	184.587360376025	169.675756434231	94.7101327809835	84.3626734055671	92.5178969657756	87.5506282097655	51.6170711601366	54.9818100138886	134.998504242288	133.742222562673	151.682372291251	141.216145794916	79.2534093267378	99.3521927559972	84.5596738286313	91.1190837326899	75.9872805478077	78.7500218044406	132.505201414028	190.845338372678	68.9611802162159	56.6115601235315	70.0270567920953	77.027369806707	78.6521786016099	80.55720912822	79.6397930999992	74.8871860140488
BG065099	1	1	15	2	72.1871313237075	72.6860855083847	82.4089651147917	78.4623370890919	78.6377929347447	70.9582478316807	62.0754069919887	62.8268132096714	82.3482489936048	80.948897899671	62.5827240990008	64.810218129587	79.5254182406586	77.1828697766201	58.3355785380719	55.5921460157201	58.4952432827021	58.8252959880852	69.0427236002469	70.9126138816241	80.4493811727225	80.671844896683	66.2366047244133	68.0590440702112	75.55940510533	73.6506592692516	66.6799403894798	69.8111002020996	216.650755456355	189.216972327883	97.0368223687732	99.7559458739559	102.584610183419	97.3830283327889	54.9263293882351	56.1115230951542	129.512042918013	130.798647124452	112.809100151665	113.926979141943	83.2947369885504	92.082648643867	86.7401725421586	94.6620205996154	79.1204906539582	80.762896528882	61.9671291355483	89.3538247977931	63.4181962782733	55.6307212604953	72.1943628946417	78.9535328169377	76.6003647569988	76.0831886178129	84.5986350149731	81.7507279966862
